Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
15, 69, eco7, 239953, 0.47, 1, 0.37, 0.16, 294.25, 0, 365, 
15, 69, eco8, 291021, 0.71, 1, 0.34, 0.17, 271.95, 0, 316, 
15, 69, eco9, 163407, 1, 1, 0.42, 0.21, 173.34, 67, 281, 
15, 69, eco10, 65648, 0.37, 1, 0.35, 0.14, 306.72, 0, 365, 
15, 81, eco1, 33978, 0, 1, 0.43, 0, 229.62, 0, 290, 
15, 81, eco2, 17233, 0, 1, 0.18, 0, 334.27, 0, 365, 
15, 81, eco3, 22025, 0, 1, 0.28, 0, 292.72, 0, 332, 
15, 81, eco4, 51643, 0, 1, 0.36, 0, 279.05, 0, 336, 
15, 81, eco5, 50437, 0.56, 1, 0.13, 0.07, 193.2, 80, 282, 
15, 81, eco6, 42879, 0, 1, 0.32, 0, 293.11, 0, 342, 
15, 81, eco7, 44356, 0, 1, 0.33, 0, 300.88, 0, 365, 
15, 81, eco8, 18129, 0, 1, 0.29, 0, 275.63, 0, 316, 
15, 81, eco9, 19266, 0.66, 1, 0.39, 0.2, 173.97, 67, 281, 
15, 81, eco10, 52107, 0, 1, 0.31, 0, 310.25, 0, 365, 
15, 93, eco1, 24532, 0, 1, 0, 0, 229.58, 0, 290, 
15, 93, eco2, 1755, 0, 1, 0, 0, 333.68, 0, 365, 
15, 93, eco3, 23439, 0, 1, 0, 0, 293.02, 0, 332, 
15, 93, eco4, 54776, 0, 1, 0, 0, 282.11, 0, 336, 
15, 93, eco5, 102048, 0, 1, 0, 0, 193.24, 80, 282, 
15, 93, eco6, 7137, 0, 1, 0, 0, 291.87, 0, 342, 
15, 93, eco7, 49510, 0, 1, 0, 0, 312.1, 0, 365, 
15, 93, eco8, 2802, 0, 1, 0, 0, 278.54, 0, 316, 
15, 93, eco9, 2272, 0, 1, 0, 0, 173.47, 67, 281, 
15, 93, eco10, 127375, 0, 1, 0, 0, 310.8, 0, 365, 
15, 96, eco1, 24446, 0, 1, 0, 0, 229.63, 0, 290, 
15, 96, eco2, 1731, 0, 1, 0, 0, 331.97, 0, 365, 
15, 96, eco3, 23420, 0, 1, 0, 0, 292.98, 0, 332, 
15, 96, eco4, 54879, 0, 1, 0, 0, 282.09, 0, 336, 
15, 96, eco5, 101988, 0, 1, 0, 0, 193.24, 80, 282, 
15, 96, eco6, 7008, 0, 1, 0, 0, 292.31, 0, 342, 
15, 96, eco7, 49497, 0, 1, 0, 0, 312.44, 0, 365, 
15, 96, eco8, 2853, 0, 1, 0, 0, 277.83, 0, 316, 
15, 96, eco9, 2261, 0, 1, 0, 0, 173.15, 67, 281, 
15, 96, eco10, 127462, 0, 1, 0, 0, 310.83, 0, 365, 
15, 101, eco1, 82181, 0, 1, 0.34, 0, 229.5, 0, 290, 
15, 101, eco2, 59705, 0, 1, 0.13, 0, 334.84, 0, 365, 
15, 101, eco3, 48721, 0, 1, 0.17, 0, 291.15, 0, 332, 
15, 101, eco4, 92302, 0, 1, 0.27, 0, 278.31, 0, 336, 
15, 101, eco5, 47308, 0, 1, 0.01, 0, 192.87, 80, 282, 
15, 101, eco6, 147947, 0, 1, 0.21, 0, 292.79, 0, 342, 
15, 101, eco7, 90267, 0, 1, 0.28, 0, 294.67, 0, 365, 
15, 101, eco8, 77540, 0, 1, 0.19, 0, 273.28, 0, 316, 
15, 101, eco9, 58798, 0, 1, 0.31, 0, 173.68, 67, 281, 
15, 101, eco10, 39401, 0, 1, 0.22, 0, 308.69, 0, 365, 
15, 103, eco1, 426938, 0, 1, 0.14, 0, 229.85, 0, 290, 
15, 103, eco2, 368213, 0, 1, 0.03, 0, 335.67, 0, 365, 
15, 103, eco3, 267224, 0, 1, 0.04, 0, 289.38, 0, 332, 
15, 103, eco4, 405463, 0, 1, 0.08, 0, 277.74, 0, 336, 
15, 103, eco5, 150978, 0, 1, 0, 0, 193.18, 80, 282, 
15, 103, eco6, 931032, 0, 1, 0.05, 0, 292.47, 0, 342, 
15, 103, eco7, 467346, 0, 1, 0.2, 0, 293.91, 0, 365, 
15, 103, eco8, 579381, 0, 1, 0.05, 0, 271.91, 0, 316, 
15, 103, eco9, 320429, 0, 1, 0.11, 0, 173.37, 67, 281, 
15, 103, eco10, 123313, 0, 1, 0.13, 0, 306.1, 0, 365, 
15, 104, eco1, 427053, 0, 1, 0, 0, 229.86, 0, 290, 
15, 104, eco2, 368213, 0, 1, 0, 0, 335.67, 0, 365, 
15, 104, eco3, 267219, 0, 1, 0, 0, 289.38, 0, 332, 
15, 104, eco4, 405522, 0, 1, 0, 0, 277.74, 0, 336, 
15, 104, eco5, 150979, 0, 1, 0, 0, 193.18, 80, 282, 
15, 104, eco6, 931010, 0, 1, 0, 0, 292.47, 0, 342, 
15, 104, eco7, 467373, 0, 1, 0, 0, 293.92, 0, 365, 
15, 104, eco8, 579387, 0, 1, 0, 0, 271.91, 0, 316, 
15, 104, eco9, 320411, 0, 1, 0, 0, 173.37, 67, 281, 
15, 104, eco10, 123333, 0, 1, 0, 0, 306.1, 0, 365, 
15, 106, eco1, 426888, 0.36, 1, 0, 0, 229.86, 0, 290, 
15, 106, eco2, 368213, 0, 1, 0, 0, 335.67, 0, 365, 
15, 106, eco3, 267184, 0.16, 1, 0, 0, 289.38, 0, 332, 
15, 106, eco4, 405488, 0, 1, 0, 0, 277.74, 0, 336, 
15, 106, eco5, 150952, 0.7, 1, 0, 0, 193.18, 80, 282, 
15, 106, eco6, 931023, 0, 1, 0, 0, 292.47, 0, 342, 
15, 106, eco7, 467391, 0, 1, 0, 0, 293.92, 0, 365, 
15, 106, eco8, 579393, 0, 1, 0, 0, 271.91, 0, 316, 
15, 106, eco9, 320411, 0.76, 1, 0, 0, 173.37, 67, 281, 
15, 106, eco10, 123398, 0, 1, 0, 0, 306.11, 0, 365, 
15, 108, eco1, 427080, 0, 1, 0.14, 0, 229.86, 0, 290, 
15, 108, eco2, 368213, 0, 1, 0.03, 0, 335.67, 0, 365, 
15, 108, eco3, 267223, 0, 1, 0.04, 0, 289.38, 0, 332, 
15, 108, eco4, 405566, 0, 1, 0.08, 0, 277.75, 0, 336, 
15, 108, eco5, 150917, 0, 1, 0, 0, 193.18, 80, 282, 
15, 108, eco6, 931016, 0, 1, 0.05, 0, 292.47, 0, 342, 
15, 108, eco7, 467397, 0, 1, 0.2, 0, 293.92, 0, 365, 
15, 108, eco8, 579384, 0, 1, 0.05, 0, 271.91, 0, 316, 
15, 108, eco9, 320416, 0, 1, 0.11, 0, 173.37, 67, 281, 
15, 108, eco10, 123336, 0, 1, 0.13, 0, 306.08, 0, 365, 
15, 109, eco1, 226924, 0.21, 1, 0, 0, 229.78, 0, 290, 
15, 109, eco2, 184292, 0, 1, 0, 0, 335.64, 0, 365, 
15, 109, eco3, 136539, 0, 1, 0, 0, 289.4, 0, 332, 
15, 109, eco4, 214065, 0, 1, 0, 0, 277.57, 0, 336, 
15, 109, eco5, 89739, 0.67, 1, 0, 0, 192.89, 80, 282, 
15, 109, eco6, 468964, 0, 1, 0, 0, 292.47, 0, 342, 
15, 109, eco7, 240313, 0, 1, 0.01, 0, 294.41, 0, 365, 
15, 109, eco8, 291320, 0, 1, 0, 0, 271.93, 0, 316, 
15, 109, eco9, 163506, 0.75, 1, 0, 0, 173.3, 67, 281, 
15, 109, eco10, 65487, 0, 1, 0, 0, 306.62, 0, 365, 
15, 113, eco1, 227045, 0, 1, 0.34, 0, 229.76, 0, 290, 
15, 113, eco2, 184775, 0, 1, 0.13, 0, 335.67, 0, 365, 
15, 113, eco3, 136063, 0, 1, 0.18, 0, 289.47, 0, 332, 
15, 113, eco4, 214488, 0, 1, 0.27, 0, 277.57, 0, 336, 
15, 113, eco5, 89510, 0, 1, 0.01, 0, 192.89, 80, 282, 
15, 113, eco6, 469431, 0, 1, 0.21, 0, 292.49, 0, 342, 
15, 113, eco7, 240533, 0, 1, 0.28, 0, 294.27, 0, 365, 
15, 113, eco8, 290902, 0, 1, 0.2, 0, 271.98, 0, 316, 
15, 113, eco9, 163588, 0, 1, 0.31, 0, 173.37, 67, 281, 
15, 113, eco10, 65786, 0, 1, 0.23, 0, 306.76, 0, 365, 
15, 114, eco1, 82325, 0, 1, 0, 0, 229.58, 0, 290, 
15, 114, eco2, 59238, 0, 1, 0, 0, 335.11, 0, 365, 
15, 114, eco3, 48704, 0, 1, 0, 0, 291.12, 0, 332, 
15, 114, eco4, 92832, 0, 1, 0, 0, 278.32, 0, 336, 
15, 114, eco5, 47552, 0.42, 1, 0, 0, 192.78, 80, 282, 
15, 114, eco6, 148964, 0, 1, 0, 0, 292.88, 0, 342, 
15, 114, eco7, 90222, 0, 1, 0, 0, 294.5, 0, 365, 
15, 114, eco8, 77387, 0, 1, 0, 0, 273.49, 0, 316, 
15, 114, eco9, 59045, 0.51, 1, 0, 0, 173.71, 67, 281, 
15, 114, eco10, 39141, 0, 1, 0, 0, 308.43, 0, 365, 
15, 116, eco1, 226530, 0, 1, 0.34, 0, 229.79, 0, 290, 
15, 116, eco2, 184550, 0, 1, 0.13, 0, 335.68, 0, 365, 
15, 116, eco3, 136586, 0, 1, 0.18, 0, 289.46, 0, 332, 
15, 116, eco4, 215089, 0, 1, 0.27, 0, 277.56, 0, 336, 
15, 116, eco5, 89639, 0, 1, 0.01, 0, 192.91, 80, 282, 
15, 116, eco6, 469462, 0, 1, 0.21, 0, 292.49, 0, 342, 
15, 116, eco7, 240712, 0, 1, 0.28, 0, 294.36, 0, 365, 
15, 116, eco8, 291214, 0, 1, 0.2, 0, 271.96, 0, 316, 
15, 116, eco9, 163143, 0, 1, 0.31, 0, 173.38, 67, 281, 
15, 116, eco10, 65497, 0, 1, 0.23, 0, 306.78, 0, 365, 
15, 117, eco1, 82578, 0, 1, 0.4, 0, 229.54, 0, 290, 
15, 117, eco2, 59386, 0, 1, 0.17, 0, 335.04, 0, 365, 
15, 117, eco3, 48938, 0, 1, 0.22, 0, 290.86, 0, 332, 
15, 117, eco4, 92536, 0, 1, 0.33, 0, 278.31, 0, 336, 
15, 117, eco5, 47384, 0, 1, 0.06, 0, 192.86, 80, 282, 
15, 117, eco6, 148510, 0, 1, 0.27, 0, 292.77, 0, 342, 
15, 117, eco7, 89947, 0, 1, 0.33, 0, 294.75, 0, 365, 
15, 117, eco8, 77584, 0, 1, 0.23, 0, 273.31, 0, 316, 
15, 117, eco9, 59183, 0, 1, 0.37, 0, 173.59, 67, 281, 
15, 117, eco10, 39167, 0, 1, 0.28, 0, 308.49, 0, 365, 
15, 118, eco1, 226620, 0.8, 1, 0, 0, 229.8, 0, 290, 
15, 118, eco2, 184454, 0, 1, 0, 0, 335.68, 0, 365, 
15, 118, eco3, 136349, 0.69, 1, 0, 0, 289.44, 0, 332, 
15, 118, eco4, 214012, 0.53, 1, 0, 0, 277.57, 0, 336, 
15, 118, eco5, 89541, 0.97, 1, 0, 0, 192.91, 80, 282, 
15, 118, eco6, 468267, 0.35, 1, 0, 0, 292.5, 0, 342, 
15, 118, eco7, 240576, 0, 1, 0, 0, 294.28, 0, 365, 
15, 118, eco8, 290691, 0.32, 1, 0, 0, 271.94, 0, 316, 
15, 118, eco9, 163283, 0.98, 1, 0, 0, 173.32, 67, 281, 
15, 118, eco10, 65871, 0, 1, 0, 0, 306.71, 0, 365, 
15, 119, eco1, 82265, 0, 1, 0.14, 0, 229.55, 0, 290, 
15, 119, eco2, 59391, 0, 1, 0.02, 0, 335.08, 0, 365, 
15, 119, eco3, 48751, 0, 1, 0.03, 0, 291.01, 0, 332, 
15, 119, eco4, 92411, 0, 1, 0.08, 0, 278.41, 0, 336, 
15, 119, eco5, 47648, 0, 1, 0, 0, 192.88, 80, 282, 
15, 119, eco6, 147832, 0, 1, 0.05, 0, 292.74, 0, 342, 
15, 119, eco7, 90351, 0, 1, 0.19, 0, 294.69, 0, 365, 
15, 119, eco8, 77918, 0, 1, 0.05, 0, 273.44, 0, 316, 
15, 119, eco9, 59102, 0, 1, 0.1, 0, 173.7, 67, 281, 
15, 119, eco10, 39299, 0, 1, 0.12, 0, 308.45, 0, 365, 
15, 122, eco1, 427008, 0.93, 1, 0.34, 0.17, 229.86, 0, 290, 
15, 122, eco2, 368213, 0, 1, 0.13, 0, 335.67, 0, 365, 
15, 122, eco3, 267225, 0.88, 1, 0.18, 0.09, 289.38, 0, 332, 
15, 122, eco4, 405551, 0.81, 1, 0.27, 0.14, 277.74, 0, 336, 
15, 122, eco5, 150857, 0.99, 1, 0.01, 0, 193.18, 80, 282, 
15, 122, eco6, 931018, 0.73, 1, 0.21, 0.11, 292.47, 0, 342, 
15, 122, eco7, 467390, 0.48, 1, 0.28, 0.13, 293.92, 0, 365, 
15, 122, eco8, 579387, 0.72, 1, 0.2, 0.1, 271.91, 0, 316, 
15, 122, eco9, 320395, 1, 1, 0.31, 0.15, 173.37, 67, 281, 
15, 122, eco10, 123341, 0.37, 1, 0.23, 0.1, 306.09, 0, 365, 
15, 124, eco1, 227014, 0.37, 1, 0, 0, 229.76, 0, 290, 
15, 124, eco2, 184762, 0, 1, 0, 0, 335.77, 0, 365, 
15, 124, eco3, 136425, 0.18, 1, 0, 0, 289.46, 0, 332, 
15, 124, eco4, 213986, 0, 1, 0, 0, 277.63, 0, 336, 
15, 124, eco5, 89508, 0.7, 1, 0, 0, 192.89, 80, 282, 
15, 124, eco6, 468476, 0, 1, 0, 0, 292.49, 0, 342, 
15, 124, eco7, 240786, 0, 1, 0, 0, 294.19, 0, 365, 
15, 124, eco8, 291803, 0, 1, 0, 0, 271.99, 0, 316, 
15, 124, eco9, 163343, 0.75, 1, 0, 0, 173.31, 67, 281, 
15, 124, eco10, 65642, 0, 1, 0, 0, 306.93, 0, 365, 
15, 127, eco1, 426979, 0.56, 1, 0.34, 0.17, 229.85, 0, 290, 
15, 127, eco2, 368213, 0, 1, 0.13, 0, 335.67, 0, 365, 
15, 127, eco3, 267204, 0.38, 1, 0.18, 0.09, 289.38, 0, 332, 
15, 127, eco4, 405516, 0.14, 1, 0.27, 0.06, 277.74, 0, 336, 
15, 127, eco5, 150801, 0.85, 1, 0.01, 0, 193.18, 80, 282, 
15, 127, eco6, 931010, 0, 1, 0.21, 0, 292.47, 0, 342, 
15, 127, eco7, 467395, 0, 1, 0.28, 0, 293.92, 0, 365, 
15, 127, eco8, 579386, 0, 1, 0.2, 0, 271.91, 0, 316, 
15, 127, eco9, 320414, 0.9, 1, 0.31, 0.15, 173.37, 67, 281, 
15, 127, eco10, 123391, 0, 1, 0.23, 0, 306.11, 0, 365, 
15, 133, eco1, 427069, 0.93, 1, 0.45, 0.22, 229.85, 0, 290, 
15, 133, eco2, 368213, 0, 1, 0.19, 0, 335.67, 0, 365, 
15, 133, eco3, 267197, 0.87, 1, 0.33, 0.16, 289.38, 0, 332, 
15, 133, eco4, 405400, 0.8, 1, 0.4, 0.2, 277.74, 0, 336, 
15, 133, eco5, 150872, 0.99, 1, 0.17, 0.09, 193.18, 80, 282, 
15, 133, eco6, 931032, 0.72, 1, 0.36, 0.18, 292.47, 0, 342, 
15, 133, eco7, 467419, 0.47, 1, 0.37, 0.16, 293.92, 0, 365, 
15, 133, eco8, 579386, 0.71, 1, 0.34, 0.17, 271.91, 0, 316, 
15, 133, eco9, 320448, 1, 1, 0.42, 0.21, 173.38, 67, 281, 
15, 133, eco10, 123355, 0.37, 1, 0.35, 0.14, 306.1, 0, 365, 
15, 134, eco1, 427127, 0.93, 1, 0.45, 0.22, 229.86, 0, 290, 
15, 134, eco2, 368213, 0, 1, 0.19, 0, 335.67, 0, 365, 
15, 134, eco3, 267231, 0.87, 1, 0.33, 0.16, 289.38, 0, 332, 
15, 134, eco4, 405506, 0.8, 1, 0.4, 0.2, 277.74, 0, 336, 
15, 134, eco5, 150897, 0.99, 1, 0.17, 0.09, 193.18, 80, 282, 
15, 134, eco6, 931029, 0.72, 1, 0.36, 0.18, 292.47, 0, 342, 
15, 134, eco7, 467421, 0.47, 1, 0.37, 0.16, 293.92, 0, 365, 
15, 134, eco8, 579382, 0.71, 1, 0.34, 0.17, 271.91, 0, 316, 
15, 134, eco9, 320440, 1, 1, 0.42, 0.21, 173.37, 67, 281, 
15, 134, eco10, 123365, 0.37, 1, 0.35, 0.14, 306.1, 0, 365, 
15, 135, eco1, 426972, 0.93, 1, 0.34, 0.17, 229.86, 0, 290, 
15, 135, eco2, 368213, 0, 1, 0.13, 0, 335.67, 0, 365, 
15, 135, eco3, 267215, 0.88, 1, 0.18, 0.09, 289.38, 0, 332, 
15, 135, eco4, 405490, 0.81, 1, 0.27, 0.14, 277.74, 0, 336, 
15, 135, eco5, 150918, 0.99, 1, 0.01, 0, 193.18, 80, 282, 
15, 135, eco6, 931008, 0.73, 1, 0.21, 0.11, 292.47, 0, 342, 
15, 135, eco7, 467345, 0.48, 1, 0.28, 0.13, 293.92, 0, 365, 
15, 135, eco8, 579388, 0.72, 1, 0.2, 0.1, 271.91, 0, 316, 
15, 135, eco9, 320427, 1, 1, 0.31, 0.15, 173.37, 67, 281, 
15, 135, eco10, 123287, 0.37, 1, 0.23, 0.1, 306.1, 0, 365, 
15, 137, eco1, 427151, 0.93, 1, 0.34, 0.17, 229.86, 0, 290, 
15, 137, eco2, 368213, 0, 1, 0.13, 0, 335.67, 0, 365, 
15, 137, eco3, 267223, 0.88, 1, 0.18, 0.09, 289.38, 0, 332, 
15, 137, eco4, 405537, 0.81, 1, 0.27, 0.14, 277.74, 0, 336, 
15, 137, eco5, 150860, 0.99, 1, 0.01, 0, 193.18, 80, 282, 
15, 137, eco6, 931026, 0.73, 1, 0.21, 0.11, 292.47, 0, 342, 
15, 137, eco7, 467373, 0.48, 1, 0.28, 0.13, 293.93, 0, 365, 
15, 137, eco8, 579395, 0.72, 1, 0.2, 0.1, 271.91, 0, 316, 
15, 137, eco9, 320407, 1, 1, 0.31, 0.15, 173.37, 67, 281, 
15, 137, eco10, 123335, 0.37, 1, 0.23, 0.1, 306.09, 0, 365, 
15, 140, eco1, 427092, 0.93, 1, 0.45, 0.22, 229.85, 0, 290, 
15, 140, eco2, 368213, 0, 1, 0.19, 0, 335.67, 0, 365, 
15, 140, eco3, 267203, 0.87, 1, 0.33, 0.16, 289.38, 0, 332, 
15, 140, eco4, 405453, 0.8, 1, 0.4, 0.2, 277.74, 0, 336, 
15, 140, eco5, 150871, 0.99, 1, 0.17, 0.09, 193.18, 80, 282, 
15, 140, eco6, 931031, 0.72, 1, 0.36, 0.18, 292.47, 0, 342, 
15, 140, eco7, 467405, 0.47, 1, 0.37, 0.16, 293.92, 0, 365, 
15, 140, eco8, 579392, 0.71, 1, 0.34, 0.17, 271.91, 0, 316, 
15, 140, eco9, 320450, 1, 1, 0.42, 0.21, 173.37, 67, 281, 
15, 140, eco10, 123363, 0.37, 1, 0.35, 0.14, 306.1, 0, 365, 
15, 141, eco1, 427102, 0.93, 1, 0.45, 0.22, 229.86, 0, 290, 
15, 141, eco2, 368213, 0, 1, 0.19, 0, 335.67, 0, 365, 
15, 141, eco3, 267214, 0.87, 1, 0.33, 0.16, 289.38, 0, 332, 
15, 141, eco4, 405462, 0.8, 1, 0.4, 0.2, 277.74, 0, 336, 
15, 141, eco5, 150882, 0.99, 1, 0.17, 0.09, 193.18, 80, 282, 
15, 141, eco6, 931011, 0.72, 1, 0.36, 0.18, 292.47, 0, 342, 
15, 141, eco7, 467287, 0.47, 1, 0.37, 0.16, 293.91, 0, 365, 
15, 141, eco8, 579385, 0.71, 1, 0.34, 0.17, 271.91, 0, 316, 
15, 141, eco9, 320397, 1, 1, 0.42, 0.21, 173.37, 67, 281, 
15, 141, eco10, 123370, 0.37, 1, 0.35, 0.14, 306.1, 0, 365, 
15, 142, eco1, 427061, 0, 1, 0, 0, 229.86, 0, 290, 
15, 142, eco2, 368213, 0, 1, 0, 0, 335.67, 0, 365, 
15, 142, eco3, 267246, 0, 1, 0, 0, 289.38, 0, 332, 
15, 142, eco4, 405544, 0, 1, 0, 0, 277.74, 0, 336, 
15, 142, eco5, 150835, 0, 1, 0, 0, 193.18, 80, 282, 
15, 142, eco6, 931048, 0, 1, 0, 0, 292.47, 0, 342, 
15, 142, eco7, 467401, 0, 1, 0, 0, 293.92, 0, 365, 
15, 142, eco8, 579385, 0, 1, 0, 0, 271.91, 0, 316, 
15, 142, eco9, 320407, 0, 1, 0, 0, 173.37, 67, 281, 
15, 142, eco10, 123328, 0, 1, 0, 0, 306.11, 0, 365, 
15, 143, eco1, 427042, 0.93, 1, 0.45, 0.22, 229.86, 0, 290, 
15, 143, eco2, 368213, 0, 1, 0.19, 0, 335.67, 0, 365, 
15, 143, eco3, 267205, 0.87, 1, 0.33, 0.16, 289.38, 0, 332, 
15, 143, eco4, 405525, 0.8, 1, 0.4, 0.2, 277.74, 0, 336, 
15, 143, eco5, 150904, 0.99, 1, 0.17, 0.09, 193.18, 80, 282, 
15, 143, eco6, 931020, 0.72, 1, 0.36, 0.18, 292.47, 0, 342, 
15, 143, eco7, 467267, 0.47, 1, 0.37, 0.16, 293.92, 0, 365, 
15, 143, eco8, 579385, 0.71, 1, 0.34, 0.17, 271.91, 0, 316, 
15, 143, eco9, 320424, 1, 1, 0.42, 0.21, 173.37, 67, 281, 
15, 143, eco10, 123280, 0.37, 1, 0.35, 0.14, 306.1, 0, 365, 
15, 201, eco1, 82199, 0.81, 1, 0.36, 0.18, 229.57, 0, 290, 
15, 201, eco2, 59673, 0, 1, 0.14, 0, 334.79, 0, 365, 
15, 201, eco3, 48526, 0.72, 1, 0.18, 0.09, 290.99, 0, 332, 
15, 201, eco4, 92132, 0.61, 1, 0.28, 0.14, 278.34, 0, 336, 
15, 201, eco5, 47374, 0.94, 1, 0.01, 0.01, 192.87, 80, 282, 
15, 201, eco6, 148248, 0.48, 1, 0.22, 0.11, 292.78, 0, 342, 
15, 201, eco7, 90256, 0.12, 1, 0.28, 0.04, 294.79, 0, 365, 
15, 201, eco8, 77652, 0.47, 1, 0.2, 0.1, 273.42, 0, 316, 
15, 201, eco9, 59223, 0.96, 1, 0.32, 0.16, 173.67, 67, 281, 
15, 201, eco10, 39378, 0, 1, 0.23, 0, 308.71, 0, 365, 
15, 202, eco1, 82078, 0.81, 1, 0.36, 0.18, 229.57, 0, 290, 
15, 202, eco2, 59825, 0, 1, 0.14, 0, 335, 0, 365, 
15, 202, eco3, 48811, 0.72, 1, 0.18, 0.09, 291.11, 0, 332, 
15, 202, eco4, 92370, 0.61, 1, 0.28, 0.14, 278.39, 0, 336, 
15, 202, eco5, 47577, 0.94, 1, 0.01, 0.01, 192.82, 80, 282, 
15, 202, eco6, 148233, 0.48, 1, 0.22, 0.11, 292.69, 0, 342, 
15, 202, eco7, 90627, 0.12, 1, 0.28, 0.04, 294.71, 0, 365, 
15, 202, eco8, 78260, 0.47, 1, 0.2, 0.1, 273.3, 0, 316, 
15, 202, eco9, 59110, 0.96, 1, 0.32, 0.16, 173.7, 67, 281, 
15, 202, eco10, 39146, 0, 1, 0.23, 0, 308.1, 0, 365, 
15, 211, eco1, 24470, 0, 1, 0, 0, 229.69, 0, 290, 
15, 211, eco2, 1706, 0, 1, 0.01, 0, 333.84, 0, 365, 
15, 211, eco3, 23394, 0, 1, 0, 0, 293.11, 0, 332, 
15, 211, eco4, 54758, 0, 1, 0.03, 0, 282.14, 0, 336, 
15, 211, eco5, 102078, 0.38, 1, 0, 0, 193.24, 80, 282, 
15, 211, eco6, 6947, 0, 1, 0, 0, 291.93, 0, 342, 
15, 211, eco7, 49460, 0, 1, 0.08, 0, 312.25, 0, 365, 
15, 211, eco8, 2887, 0, 1, 0.01, 0, 278.15, 0, 316, 
15, 211, eco9, 2321, 0.48, 1, 0.02, 0.01, 173.48, 67, 281, 
15, 211, eco10, 127468, 0, 1, 0.06, 0, 310.8, 0, 365, 
15, 212, eco1, 226436, 0, 1, 0, 0, 229.75, 0, 290, 
15, 212, eco2, 184352, 0, 1, 0.01, 0, 335.75, 0, 365, 
15, 212, eco3, 136485, 0, 1, 0.01, 0, 289.48, 0, 332, 
15, 212, eco4, 213946, 0, 1, 0.02, 0, 277.54, 0, 336, 
15, 212, eco5, 89293, 0.38, 1, 0, 0, 192.9, 80, 282, 
15, 212, eco6, 468470, 0, 1, 0, 0, 292.55, 0, 342, 
15, 212, eco7, 240630, 0, 1, 0.15, 0, 294.27, 0, 365, 
15, 212, eco8, 291127, 0, 1, 0.02, 0, 271.92, 0, 316, 
15, 212, eco9, 163586, 0.48, 1, 0.03, 0.02, 173.33, 67, 281, 
15, 212, eco10, 65848, 0, 1, 0.07, 0, 306.94, 0, 365, 
15, 242, eco1, 427070, 0.12, 1, 0, 0, 229.86, 0, 290, 
15, 242, eco2, 368213, 0, 1, 0, 0, 335.67, 0, 365, 
15, 242, eco3, 267242, 0, 1, 0, 0, 289.38, 0, 332, 
15, 242, eco4, 405486, 0, 1, 0, 0, 277.74, 0, 336, 
15, 242, eco5, 150935, 0.55, 1, 0, 0, 193.18, 80, 282, 
15, 242, eco6, 931033, 0, 1, 0, 0, 292.47, 0, 342, 
15, 242, eco7, 467347, 0, 1, 0, 0, 293.91, 0, 365, 
15, 242, eco8, 579393, 0, 1, 0, 0, 271.91, 0, 316, 
15, 242, eco9, 320425, 0.62, 1, 0, 0, 173.37, 67, 281, 
15, 242, eco10, 123288, 0, 1, 0, 0, 306.1, 0, 365, 
15, 263, eco1, 24599, 0, 1, 0.2, 0, 229.6, 0, 290, 
15, 263, eco2, 1727, 0, 1, 0.03, 0, 335.33, 0, 365, 
15, 263, eco3, 23453, 0, 1, 0.04, 0, 293.01, 0, 332, 
15, 263, eco4, 54679, 0, 1, 0.1, 0, 282.13, 0, 336, 
15, 263, eco5, 101922, 0, 1, 0, 0, 193.24, 80, 282, 
15, 263, eco6, 7117, 0, 1, 0.09, 0, 291.38, 0, 342, 
15, 263, eco7, 49544, 0, 1, 0.13, 0, 312.12, 0, 365, 
15, 263, eco8, 2892, 0, 1, 0.07, 0, 278.26, 0, 316, 
15, 263, eco9, 2336, 0, 1, 0.13, 0, 173.81, 67, 281, 
15, 263, eco10, 127332, 0, 1, 0.13, 0, 310.8, 0, 365, 
15, 264, eco1, 24394, 0, 1, 0.2, 0, 229.64, 0, 290, 
15, 264, eco2, 1681, 0, 1, 0.03, 0, 334.93, 0, 365, 
15, 264, eco3, 23472, 0, 1, 0.04, 0, 292.89, 0, 332, 
15, 264, eco4, 54834, 0, 1, 0.1, 0, 282.04, 0, 336, 
15, 264, eco5, 102037, 0, 1, 0, 0, 193.24, 80, 282, 
15, 264, eco6, 7041, 0, 1, 0.09, 0, 292.24, 0, 342, 
15, 264, eco7, 49582, 0, 1, 0.13, 0, 312.21, 0, 365, 
15, 264, eco8, 2835, 0, 1, 0.07, 0, 278.5, 0, 316, 
15, 264, eco9, 2320, 0, 1, 0.13, 0, 173.49, 67, 281, 
15, 264, eco10, 127389, 0, 1, 0.13, 0, 310.82, 0, 365, 
15, 312, eco1, 34185, 0, 1, 0, 0, 229.63, 0, 290, 
15, 312, eco2, 17032, 0, 1, 0, 0, 334.21, 0, 365, 
15, 312, eco3, 22157, 0, 1, 0, 0, 292.52, 0, 332, 
15, 312, eco4, 51755, 0, 1, 0, 0, 279.12, 0, 336, 
15, 312, eco5, 50482, 0.48, 1, 0, 0, 193.15, 80, 282, 
15, 312, eco6, 43040, 0, 1, 0, 0, 293.01, 0, 342, 
15, 312, eco7, 44261, 0, 1, 0, 0, 300.91, 0, 365, 
15, 312, eco8, 17700, 0, 1, 0, 0, 275.91, 0, 316, 
15, 312, eco9, 19581, 0.57, 1, 0, 0, 173.98, 67, 281, 
